id,emd,date,sgg,manhole,flooding,hour_max,day_rain,slope,elevation,Rivr_Near,rainT_Near,pump_near,sewer_Near
1867,염리동,2012-07-13,마포구,738,1,62.3975,79.8606,9.097390175,40.19749832,1120.166243,3033.902285,1654.996864,826.1312875
1868,염리동,2012-08-14,마포구,738,0,7.0123,15.4836,2.932810068,9.992650032,910.1577605,2552.033072,838.2640348,740
1869,염리동,2012-08-15,마포구,738,0,39.5779,138.6517,3.679009914,15.6097002,884.4817444,2765.985912,870.5243598,566
1870,염리동,2012-08-16,마포구,738,0,0,0,5.583590031,22.39529991,842.9141156,2814.153112,850.2608378,500
1871,염리동,2012-08-20,마포구,738,0,11.4795,58.0492,5.853859901,23.02969933,882.6768116,2840.816002,895.5492655,514
1872,염리동,2012-08-21,마포구,738,0,34.3688,129.2132,5.321790218,25.74909973,1144.873859,2776.948327,1114.320226,785
1873,염리동,2012-08-22,마포구,738,0,6.0123,20.9754,6.864260197,35.95399857,1220.954417,2778.285909,1185.463843,856
1874,염리동,2012-08-23,마포구,738,0,0,0,10.40509987,45.62770081,1235.645685,2955.46513,1255.575146,804
1893,오류제1동,2012-07-05,구로구,633,0,14,45,4.767519951,25.08539963,44.42239056,6660.418545,2454.433114,440
1894,오류제1동,2012-07-06,구로구,633,0,39.5,131.5,0,18.03779984,96.26927411,6654.663965,2030.115002,61
1895,오류제1동,2012-07-13,구로구,633,1,54,64.5,1.119050026,30.38299942,374.7742316,6361.647095,2255.947838,276.1592481
1896,오류제1동,2012-08-14,구로구,633,0,8.5,16,5.508019924,23.8519001,143.2481444,6600.336655,2148.385728,111
1897,오류제1동,2012-08-15,구로구,633,0,37,155.5,1.647690058,18.91589928,127.5055108,6623.88699,2010.352149,39
1898,오류제1동,2012-08-16,구로구,633,0,0,0,6.539800167,32.69589996,186.1374919,6519.597424,2462.915191,421
1899,오류제1동,2012-08-20,구로구,633,0,18.5,68,0,17.25469971,78.00087757,6659.116839,1809.749348,233
1900,오류제1동,2012-08-21,구로구,633,0,32.5,106,5.409890175,32.8832016,262.929855,6445.469776,2450.140193,410
1901,오류제1동,2012-08-22,구로구,633,0,10,24,2.287709951,26.01479912,235.9935064,6511.617718,1980.907789,123
1902,오류제1동,2012-08-23,구로구,633,0,1,1,0,16.25060081,100.4940894,6648.463607,1506.848715,390
1921,용문동,2012-07-05,용산구,579,0,8.5,33.5,3.485090017,21.56909943,935.7370258,1246.591506,228.7609609,1051
1922,용문동,2012-07-06,용산구,579,0,33.45075,113.0212,0,15.91320038,1082.110816,1196.648211,266.0430356,945
1923,용문동,2012-07-13,용산구,579,1,44.2955,56.1546,0,17.70260048,1054.670351,1200.525969,248.9396658,959.4318841
1924,용문동,2012-07-13,용산구,579,1,44.2955,56.1546,0,16.47699928,1167.420607,1360.659045,422.0166129,1082.620338
1925,용문동,2012-07-13,용산구,579,1,44.2955,56.1546,0,17.74790001,1043.101826,1259.209416,282.478183,1022.788614
1926,용문동,2012-07-13,용산구,579,1,44.2955,56.1546,0,16.47699928,1162.049437,1358.565241,417.6234691,1082.262654
1930,용문동,2012-08-14,용산구,579,0,6.9788,11.2182,0,14.61279964,1096.40232,1209.248732,283.1655076,952
1931,용문동,2012-08-15,용산구,579,0,43.10535,148.2531,9.569140434,40.85649872,801.5026689,1434.31983,413.8706177,1282
1932,용문동,2012-08-16,용산구,579,0,0,0,5.452439785,28.17980003,886.1045219,1376.061113,349.2619891,1197
1933,용문동,2012-08-20,용산구,579,0,9.7606,60.38715,6.846839905,33.87720108,873.3363213,1414.78506,388.0599037,1239
1934,용문동,2012-08-21,용산구,579,0,34.42955,160.7045,17.08620071,56.69210052,813.0579946,1504.186876,482.482079,1347
1935,용문동,2012-08-22,용산구,579,0,8.83105,24.8454,0.665372014,20.54409981,1141.04119,1315.301112,376.8535089,1044
1936,용문동,2012-08-23,용산구,579,0,0,0,0.953525007,19.48730087,1287.051865,1289.302513,464.3153312,965
1955,용산2가동,2012-07-05,용산구,579,0,6.36375,42.81875,9.815770149,40.60480118,1574.289239,1551.842189,1340.392301,1407
1956,용산2가동,2012-07-06,용산구,579,0,21.95375,81.207,8.923299789,37.76959991,1771.094082,1612.508598,1198.824003,1407
1957,용산2가동,2012-07-13,용산구,579,1,44.6915,59.53725,4.575220108,93.57569885,2644.112053,2470.462234,1267.858035,2083.413174
1958,용산2가동,2012-07-13,용산구,579,1,44.6915,59.53725,5.96239996,49.9612999,2909.11985,2351.535019,1062.739946,1937.760491
1959,용산2가동,2012-08-14,용산구,579,0,8.2275,11.973,4.82570982,34.46889877,1938.543085,1465.985447,990.2459789,1223
1960,용산2가동,2012-08-15,용산구,579,0,41.37275,154.50125,4.82570982,37.07419968,1944.259048,1488.600654,994.333013,1243
1961,용산2가동,2012-08-16,용산구,579,0,0,0,3.367039919,24.12619972,2181.323501,1469.0646,701.5733936,1143
1962,용산2가동,2012-08-20,용산구,579,0,11.10925,76.49225,4.086289883,30.75819969,2132.851899,1698.207685,953.0561639,1402
1963,용산2가동,2012-08-21,용산구,579,0,36.10925,171.86375,1.695770025,27.37759972,2404.4983,1778.075322,803.106566,1428
1964,용산2가동,2012-08-22,용산구,579,0,9.13625,27.7995,5.500529766,31.50900078,2559.930959,1827.987651,736.3632695,1453
1965,용산2가동,2012-08-23,용산구,579,0,0,0,7.838779926,37.27600098,2511.076916,1736.557867,499.3185626,1326
1984,원효로제1동,2012-07-05,용산구,579,0,8.1076,34.59,0.825168014,19.60059929,1124.025527,1023.638152,282.8097488,745
1985,원효로제1동,2012-07-06,용산구,579,0,33.474,111.4888,0.875710011,18.99220085,1174.206848,1019.604843,337.2611117,717
1986,원효로제1동,2012-07-13,용산구,579,1,36.1336,46.7004,0.891543984,19.30459976,1488.936063,1230.085299,404.5545488,828.305179
1988,원효로제1동,2012-08-14,용산구,579,0,4.936,8.0232,0,17.28569984,1080.712638,1122.920949,234.5772698,870
1989,원효로제1동,2012-08-15,용산구,579,0,41.0436,136.398,1.174409986,19.25749969,1227.175286,1078.513528,381.48781,757
1990,원효로제1동,2012-08-16,용산구,579,0,0,0,0.709035993,17.98399925,1263.972039,1099.777662,417.307182,765
1991,원효로제1동,2012-08-20,용산구,579,0,10.9128,57.0724,0,16.38470078,1297.149176,1095.085589,447.6893639,746
1992,원효로제1동,2012-08-21,용산구,579,0,33.8052,170.218,0.188918993,18.98180008,1157.603707,1137.474038,307.9966658,853
1993,원효로제1동,2012-08-22,용산구,579,0,14.1716,35.0408,1.102689981,20.79299927,1247.349287,1151.521034,396.2961664,830
1994,원효로제1동,2012-08-23,용산구,579,0,0,0,0,15.71290016,1181.610101,1194.71468,344.1812363,903
2013,원효로제2동,2012-07-05,용산구,579,0,8.5,33.5,7.375830173,14.71689987,43.05710887,1314.856194,407.6955571,1482
2014,원효로제2동,2012-07-06,용산구,579,0,32.61725,111.6876,7.375830173,13.2489996,30.1119114,1350.790362,376.2599908,1513
2015,원효로제2동,2012-07-13,용산구,579,1,49.2965,62.1558,4.889389992,20.81920052,797.9610757,1158.192429,144.2734861,1024.052771
2016,원효로제2동,2012-08-14,용산구,579,0,8.3124,13.2186,5.419980049,22.60610008,228.5350125,1195.393926,419.4296824,1305
2017,원효로제2동,2012-08-15,용산구,579,0,48.27305,155.9213,3.131200075,21.46829987,165.6904533,1258.768451,416.956429,1382
2018,원효로제2동,2012-08-16,용산구,579,0,0,0,3.419610023,21.68519974,150.7101042,1323.324726,351.8486403,1434
2019,원효로제2동,2012-08-20,용산구,579,0,9.92965,63.55445,1.243350029,20.63680077,49.76849467,1451.097592,255.8582255,1574
2020,원효로제2동,2012-08-21,용산구,579,0,34.92965,155.7035,1.773409963,22.26230049,214.4482973,1287.428121,381.5643049,1377
2021,원효로제2동,2012-08-22,용산구,579,0,7.66415,18.8442,4.102560043,22.77869987,214.1298494,1314.937683,354.1054737,1397
2022,원효로제2동,2012-08-23,용산구,579,0,0,0,0.932955027,20.1534996,50.91883179,1517.943708,187.2428278,1625
2041,을지로동,2012-07-05,중구,501,0,7,46,8.094829559,59.2928009,3169.811483,955.5953986,3175.094684,684
2042,을지로동,2012-07-06,중구,501,0,17.5,69.5,10.48050022,53.85300064,3145.958923,981.9290526,3199.196749,708
2043,을지로동,2012-07-13,중구,501,1,48,64.5,0,28.77319908,2611.319869,1079.186634,3613.888439,828.5452247
2044,을지로동,2012-07-13,중구,501,1,48,64.5,0,27.51110077,2109.788359,1926.483075,2839.302449,1700.674266
2045,을지로동,2012-08-14,중구,501,0,9.5,13.5,8.614290237,52.37649918,3122.448716,1002.909956,3223.356111,728
2046,을지로동,2012-08-15,중구,501,0,41.5,161.5,0.684513986,43.15259933,2983.739715,1135.296203,3364.489434,858
2047,을지로동,2012-08-16,중구,501,0,0,0,1.85856998,55.03150177,3064.012472,966.3774445,3281.06961,690
2048,을지로동,2012-08-20,중구,501,0,12,84,1.631590009,54.2195015,3015.57661,986.5179955,3330.034356,709
2049,을지로동,2012-08-21,중구,501,0,37,172.5,3.307889938,45.9856987,2915.457821,1078.983588,3435.572664,804
2050,을지로동,2012-08-22,중구,501,0,8.5,25,4.793270111,37.54570007,2850.451743,1160.502644,3396.127322,888
2051,을지로동,2012-08-23,중구,501,0,0,0,6.092689991,43.15750122,2884.170244,1055.065699,3464.780307,781
2070,이태원제1동,2012-07-05,용산구,579,0,6.12525,41.62625,4.734049797,49.93370056,964.4486877,2373.743341,812.0665745,2279
2071,이태원제1동,2012-07-06,용산구,579,0,23.62325,85.5954,12.45600033,36.13380051,1026.915888,2307.616194,877.3007186,2211
2072,이태원제1동,2012-07-13,용산구,579,1,43.4513,57.67695,3.481519938,48.84400177,1326.985633,2457.807356,1158.357169,2265.484731
2073,이태원제1동,2012-08-14,용산구,579,0,7.7505,11.4006,0.903079987,25.98119926,1112.933131,2228.184775,935.4119954,2126
2074,이태원제1동,2012-08-15,용산구,579,0,41.32505,151.87775,8.74394989,29.4083004,1102.83513,2268.577862,948.9600203,2158
2075,이태원제1동,2012-08-16,용산구,579,0,0,0,5.447259903,59.76190186,905.4079105,2601.507584,730.5888531,2448
2076,이태원제1동,2012-08-20,용산구,579,0,10.77535,73.67795,4.764959812,28.60359955,1258.267243,2171.878633,1099.370174,2038
2077,이태원제1동,2012-08-21,용산구,579,0,35.77535,171.62525,6.197760105,45.26739883,1068.699053,2399.396438,900.6613929,2271
2078,이태원제1동,2012-08-22,용산구,579,0,9.37475,28.8489,7.048709869,39.42419815,1178.025381,2364.869558,1006.580559,2216
2079,이태원제1동,2012-08-23,용산구,579,0,0,0,7.961939812,46.15790176,1101.300225,2468.61983,926.5189635,2322
2098,이태원제2동,2012-07-05,용산구,579,0,7,46,6.281690121,49.45280075,1902.448007,2125.338621,1365.832458,1852
2099,이태원제2동,2012-07-06,용산구,579,0,17.5,69.5,12.98670006,88.73480225,1775.931871,2398.164205,1613.892916,2129
2100,이태원제2동,2012-07-13,용산구,579,1,48,64.5,13.76920033,67.29679871,1902.456487,2612.69723,1711.611645,2315.379644
2101,이태원제2동,2012-07-13,용산구,579,1,48,64.5,9.668499947,89.19439697,1796.445151,2555.812539,1663.618374,2275.766526
2102,이태원제2동,2012-07-13,용산구,579,1,48,64.5,4.878320217,48.73970032,1891.217561,2105.609069,1361.763243,1836.185201
2103,이태원제2동,2012-08-14,용산구,579,0,9.5,13.5,10.36450005,88.73480225,1787.846975,2419.163963,1621.75874,2147
2104,이태원제2동,2012-08-15,용산구,579,0,41.5,161.5,7.609220028,50.55070114,1932.008734,2325.929995,1475.618261,2035
2105,이태원제2동,2012-08-16,용산구,579,0,0,0,11.57859993,81.93640137,1821.715024,2495.616753,1659.567384,2214
2106,이태원제2동,2012-08-20,용산구,579,0,12,84,7.730100155,48.05179977,2108.047195,2398.166212,1436.21106,2078
2107,이태원제2동,2012-08-21,용산구,579,0,37,172.5,6.230400085,53.05310059,2089.891861,2429.656195,1470.983599,2111
2108,이태원제2동,2012-08-22,용산구,579,0,8.5,25,8.444109917,48.1006012,2204.04788,2405.17482,1394.555221,2071
2109,이태원제2동,2012-08-23,용산구,579,0,0,0,11.85760021,90.41719818,1794.381602,2940.716729,1648.821679,2651
2128,잠원동,2012-07-05,서초구,583,0,8.56965,40.5122,4.857170105,29.67989922,917.9779729,4765.617769,796.1547269,741
2129,잠원동,2012-07-06,서초구,583,1,43.9735,140.67695,2.806299925,20.29750061,904.9582614,4611.177405,875.8597137,847.5365224
2130,잠원동,2012-07-06,서초구,583,1,43.9735,140.67695,4.234549999,39.03879929,1097.551999,4935.217536,892.6063137,795.9309028
2131,잠원동,2012-07-06,서초구,583,1,43.9735,140.67695,2.337270021,22.71699905,946.8245472,4518.0333,751.2072506,1040.815187
2132,잠원동,2012-07-06,서초구,583,1,43.9735,140.67695,6.697899818,28.10230064,865.0762998,4716.334483,774.9615968,734.2655452
2133,잠원동,2012-07-13,서초구,583,0,36.52315,45.7234,3.706340075,37.05609894,1124.064508,5037.571081,877.4895788,763
2134,잠원동,2012-08-14,서초구,583,0,4.90915,8.67965,5.712379932,24.84760094,732.8674957,4157.791535,993.5123567,1120
2135,잠원동,2012-08-15,서초구,583,0,50.1352,160.6618,5.289169788,25.27750015,1057.982859,4806.497977,913.9222402,840
2136,잠원동,2012-08-16,서초구,583,0,0,0,0.143677995,21.36790085,1037.282947,4733.084894,915.8239152,871
2137,잠원동,2012-08-20,서초구,583,0,9.79755,62.7925,0.727496982,20.39150047,856.5520128,4390.425732,777.9676967,1068
2138,잠원동,2012-08-21,서초구,583,0,31.81835,145.1938,0.510627985,19.18020058,787.2254735,4312.58109,764.6628691,1123
2139,잠원동,2012-08-22,서초구,583,0,8.184,29.5395,8.725600243,39.11100006,1148.319916,4825.814607,843.4050385,997
2140,잠원동,2012-08-23,서초구,583,0,0,0,2.365950108,24.61429977,1009.254762,4677.443476,720.4039468,1077
2162,종로1.2.3.4가동,2012-07-05,종로구,514,0,12.33145,64.81645,0,29.67560005,2623.064865,805.532985,3734.554917,577
2163,종로1.2.3.4가동,2012-07-06,종로구,514,0,18.57865,78.24905,3.029979944,39.47639847,2776.688265,489.4103116,3645.723582,291
2164,종로1.2.3.4가동,2012-07-13,종로구,514,0,47.2809,68.3352,0,28.9958992,2257.752032,1495.798729,3270.707756,1270
2165,종로1.2.3.4가동,2012-08-14,종로구,514,0,9.5,15.05805,9.991950035,53.47840118,2631.026206,663.5843886,3757.359769,467
2166,종로1.2.3.4가동,2012-08-15,종로구,514,1,40.0618,158.1442,0,40.51580048,2760.719897,67.24702859,3809.929419,258.5063044
2167,종로1.2.3.4가동,2012-08-16,종로구,514,0,0,0,9.861860275,53.62779999,2830.874123,238.0325045,3665.516393,262
2168,종로1.2.3.4가동,2012-08-20,종로구,514,0,11.5206,78.84645,11.84819984,41.30670166,2549.911418,652.2105914,3864.093531,508
2169,종로1.2.3.4가동,2012-08-21,종로구,514,0,31.7266,158.8371,2.25357008,35.89860153,2058.344424,1677.644578,3086.72957,1466
2170,종로1.2.3.4가동,2012-08-22,종로구,514,0,7.66105,23.5618,5.539859772,36.89099884,2029.144555,1668.917326,3097.830473,1462
2171,종로1.2.3.4가동,2012-08-23,종로구,514,0,0,0,0.961084008,34.12509918,2271.52038,948.7253136,3861.493595,806
2190,창신제1동,2012-07-05,종로구,514,0,7.07675,46.614,3.528419971,32.54980087,1044.040889,2350.280416,1654.640071,2091
2191,창신제1동,2012-07-06,종로구,514,0,20.57,78.47975,3.528419971,32.54980087,1042.967298,2349.137264,1653.542483,2091
2192,창신제1동,2012-07-13,종로구,514,0,51.07,67.1095,0.538178027,29.40320015,1144.06684,2393.49051,1750.428167,2209
2193,창신제1동,2012-08-14,종로구,514,0,8.65575,12.7325,0.075891599,27.85009956,1379.947051,2575.534219,1984.438776,2412
2194,창신제1동,2012-08-15,종로구,514,1,43.11175,161.26975,2.426739931,25.75009918,860.9160413,2026.57889,1659.802858,2503.197882
2195,창신제1동,2012-08-15,종로구,514,1,43.11175,161.26975,5.611310005,34.46590042,1192.526604,2360.935523,1965.759243,2637.865258
2196,창신제1동,2012-08-16,종로구,514,0,0,0,3.877870083,29.47970009,1029.089384,2291.873342,1634.452631,2129
2197,창신제1동,2012-08-20,종로구,514,0,11.30925,81.00675,0,29.9810009,1266.967807,2461.733526,1869.014117,2339
2198,창신제1동,2012-08-21,종로구,514,0,36.079,173.65125,7.88820982,34.87850189,1104.241339,2323.253818,1705.520902,2215
2199,창신제1동,2012-08-22,종로구,514,0,8.3465,26.228,0,29.7404995,1296.663818,2468.223199,1896.147223,2380
2200,창신제1동,2012-08-23,종로구,514,0,0,0,0,26.28100014,1495.117915,2636.469464,2127.617347,2419
2219,창신제2동,2012-07-05,종로구,514,0,9.3583,56.5746,9.817150116,37.51869965,1474.779764,2582.872834,2196.725357,2376
2220,창신제2동,2012-07-06,종로구,514,0,18.00015,73.787,5.495460033,40.36090088,1483.552038,2550.280549,2238.44986,2348
2221,창신제2동,2012-07-13,종로구,514,0,46.7139,66.2148,4.761000156,39.48310089,1424.291577,2593.574995,2182.248736,2407
2222,창신제2동,2012-08-14,종로구,514,0,9.57145,14.5003,5.611310005,37.83229828,1199.777844,2368.757346,1978.123595,2628
2223,창신제2동,2012-08-15,종로구,514,1,39.71375,157.213,9.018119812,44.53580093,1297.982016,2469.371714,2125.889818,2508.028181
2224,창신제2동,2012-08-16,종로구,514,0,0,0,7.324059963,52.76660156,1393.18434,2564.570099,2212.359254,2413
2225,창신제2동,2012-08-20,종로구,514,0,11.8571,80.1417,5.58949995,42.10509872,1141.628611,2311.221261,1934.195536,2647
2226,창신제2동,2012-08-21,종로구,514,0,33.9991,162.71135,8.152359962,59.42539978,1370.480483,2541.404464,2207.200549,2433
2227,창신제2동,2012-08-22,종로구,514,0,7.9284,23.7139,7.85532999,59.42539978,1362.565384,2533.456384,2200.933288,2440
2228,창신제2동,2012-08-23,종로구,514,0,0,0,10.14799976,65.10639954,1086.605228,2258.048825,1929.882362,2710
2247,천연동,2012-07-05,서대문구,663,0,7.5913,52.20865,5.1353302,67.71080017,2661.261366,1201.93727,3391.959273,1420
2248,천연동,2012-07-06,서대문구,663,0,22.48255,89.0129,4.319729805,64.89369965,2618.151972,1161.618665,3477.579105,1382
2249,천연동,2012-07-13,서대문구,663,1,56.57385,73.66515,4.319729805,63.39070129,2603.511245,1180.098953,3481.569845,1400.690857
2250,천연동,2012-08-14,서대문구,663,0,8.02175,14.6826,20.32559967,102.064003,2399.217794,1411.254185,3524.046681,1620
2251,천연동,2012-08-15,서대문구,663,0,39.5,147.9001,8.701239586,61.95999908,2517.38818,1237.235517,3549.691585,1459
2252,천연동,2012-08-16,서대문구,663,0,0,0,10.58259964,53.13970184,2665.134399,1060.864868,3503.457834,1282
2253,천연동,2012-08-20,서대문구,663,0,10.88695,68.6262,13.41380024,137.4069977,2262.083137,1478.024087,3593.431905,1617
2254,천연동,2012-08-21,서대문구,663,0,29.60875,146.77845,4.628220081,49.82559967,2723.685842,932.9748588,3550.574359,1155
2255,천연동,2012-08-22,서대문구,663,0,7.02175,22.6348,4.458680153,49.24000168,2720.060584,907.0636508,3587.264751,1129
2256,천연동,2012-08-23,서대문구,663,0,0,0,10.78409958,126.7979965,2201.917226,1508.629397,3628.474491,1622
2275,천호제1동,2012-07-05,강동구,546,1,20.5,61,6.133319855,36.88600159,1778.601546,3142.831743,1528.857892,703.8161896
2276,천호제1동,2012-07-06,강동구,546,0,51.5,140,1.793280005,39.12820053,1420.552679,3691.407672,1091.765652,573
2277,천호제1동,2012-07-13,강동구,546,0,30,39,5.82171011,34.56439972,1351.971916,3735.073622,1024.279007,641
2278,천호제1동,2012-08-14,강동구,546,0,3,6.5,4.395040035,39.62649918,1472.927579,3610.060904,1149.624839,561
2279,천호제1동,2012-08-15,강동구,546,0,52,164,2.815829992,27.45849991,1914.311013,3168.578103,1615.30817,488
2280,천호제1동,2012-08-16,강동구,546,0,0,0,2.317830086,36.02339935,1553.841927,3498.284654,1242.645409,546
2281,천호제1동,2012-08-20,강동구,546,0,21.5,101,0.841427982,27.44070053,1953.552156,3102.748134,1664.243782,543
2282,천호제1동,2012-08-21,강동구,546,0,30.5,138.5,6.240099907,36.01459885,1349.069927,3675.744829,1034.536534,688
2283,천호제1동,2012-08-22,강동구,546,0,8,23,3.727930069,36.5666008,1566.088675,3451.727825,1266.509091,579
2284,천호제1동,2012-08-23,강동구,546,0,0,0,0.091185503,24.93320084,2018.850161,2955.266081,1760.138465,700
2303,천호제2동,2012-07-05,강동구,546,1,18.2648,57.7869,2.551549911,27.38570023,977.2066595,3987.617216,663.7299786,874.9430128
2304,천호제2동,2012-07-05,강동구,546,1,18.2648,57.7869,1.007789969,24.13909912,385.6459522,4659.881472,150.191773,1169.59812
2305,천호제2동,2012-07-05,강동구,546,1,18.2648,57.7869,1.79350996,24.34519958,1024.098847,4065.920966,690.1690177,925.1268166
2306,천호제2동,2012-07-06,강동구,546,0,51.29045,140.2794,0,25.38960075,1065.578785,4297.494655,780.9731542,941
2307,천호제2동,2012-07-13,강동구,546,0,31.46685,40.397,0.978477001,22.8281002,644.3225897,4678.70562,506.1900325,1263
2308,천호제2동,2012-08-14,강동구,546,0,3.06985,6.6397,0.875629008,24.37989998,601.4383656,4613.722057,390.6558141,1308
2309,천호제2동,2012-08-15,강동구,546,0,52.9779,166.44475,1.310029984,26.60589981,668.9770129,4542.289139,419.663077,1280
2310,천호제2동,2012-08-16,강동구,546,0,0,0,2.395720005,24.91209984,446.8162081,4754.604648,346.6790138,1353
2311,천호제2동,2012-08-20,강동구,546,0,18.706,96.45975,4.124499798,9,117.0665446,5090.490893,515.4300562,1337
2312,천호제2동,2012-08-21,강동구,546,0,30.29045,137.3824,2.988440037,29.25769997,1208.212764,3889.13591,876.6025972,753
2313,천호제2동,2012-08-22,강동구,546,0,7.7206,23.4191,0.287573993,23.71190071,720.9164572,4333.95491,388.9919625,1052
2314,천호제2동,2012-08-23,강동구,546,0,0.06985,0.1397,0,20.62350082,738.0376482,4205.441141,422.3252513,866
2333,천호제3동,2012-07-05,강동구,546,1,20.5,61,1.989480019,28.44079971,1749.472511,3340.306321,1439.17574,450.9415605
2334,천호제3동,2012-07-05,강동구,546,1,20.5,61,3.258519888,36.34749985,1310.655929,4109.034699,1004.471535,695.559896
2335,천호제3동,2012-07-05,강동구,546,1,20.5,61,4.562960148,24.21850014,1756.975046,3429.739791,1428.846108,329.6793919
2336,천호제3동,2012-07-06,강동구,546,0,51.5,140,0.098683,21.69169998,1448.883599,4037.151083,1544.712319,542
2337,천호제3동,2012-07-13,강동구,546,0,30,39,0.788899004,34.00320053,1398.988605,4221.026943,1198.84982,721
2338,천호제3동,2012-08-14,강동구,546,0,3,6.5,2.348599911,38.12210083,1488.983817,4095.662733,1266.694884,591
2339,천호제3동,2012-08-15,강동구,546,0,52,164,4.992509842,26.37700081,1584.710289,3953.494443,1388.450655,440
2340,천호제3동,2012-08-16,강동구,546,0,0,0,6.102920055,39.05849838,1409.438475,4209.221038,1145.748226,722
2341,천호제3동,2012-08-20,강동구,546,0,21.5,101,4.084189892,39.04439926,1458.822298,4128.856785,1176.167733,642
2342,천호제3동,2012-08-21,강동구,546,0,30.5,138.5,4.906839848,40.76779938,1440.7196,4139.275103,1158.938469,656
2343,천호제3동,2012-08-22,강동구,546,0,8,23,1.158460021,42.46870041,1387.509124,4181.355186,1111.859713,707
2344,천호제3동,2012-08-23,강동구,546,0,0,0,2.663140059,30.92009926,1673.086404,3874.008975,1381.242908,365
2363,청파동,2012-07-05,용산구,579,0,6.9475,45.7375,3.434870005,32.04219818,1908.885893,1737.343893,632.2415888,1299
2364,청파동,2012-07-06,용산구,579,0,17.8675,70.466,3.30708003,35.77550125,1870.96689,1739.172287,673.6314139,1309
2365,청파동,2012-07-13,용산구,579,1,47.727,64.0905,6.779930115,64.88839722,2434.777741,2279.3267,1768.971853,1990.801321
2366,청파동,2012-07-13,용산구,579,1,47.727,64.0905,0.309520006,22.8383007,2352.524923,2158.506382,877.4413008,1707.663036
2368,청파동,2012-07-13,용산구,579,1,47.727,64.0905,0.309520006,22.8383007,2355.995517,2156.049038,872.6722104,1705.09192
2371,청파동,2012-08-14,용산구,579,0,9.395,13.374,4.843880177,42.6896019,1814.878093,1739.225661,730.8845716,1320
2372,청파동,2012-08-15,용산구,579,0,41.4895,160.9225,2.860080004,39.50569916,1780.928653,1783.914902,819.5230923,1378
2373,청파동,2012-08-16,용산구,579,0,0,0,4.599299908,29.98830032,2073.924576,1825.303002,605.8139792,1376
2374,청파동,2012-08-20,용산구,579,0,11.9265,83.3805,4.415430069,47.94189835,1906.390138,1910.096536,863.1999675,1493
2375,청파동,2012-08-21,용산구,579,0,36.9265,172.4475,4.188950062,23.29579926,2197.272727,1937.408787,671.9949709,1487
2376,청파동,2012-08-22,용산구,579,0,8.5525,25.231,4.031620026,45.07490158,2038.313901,1980.489863,843.4802683,1546
2377,청파동,2012-08-23,용산구,579,0,0,0,1.39677,30.75559998,2186.435917,2074.997988,859.0533636,1628
2396,필동,2012-07-05,중구,501,0,7,46,17.7458992,158.0789948,2770.322603,2019.025642,2394.899792,1793
2397,필동,2012-07-06,중구,501,0,17.5,69.5,11.8039999,166.5839996,2870.981142,1921.063366,2390.944159,1700
2398,필동,2012-07-13,중구,501,1,48,64.5,5.117780209,38.9538002,2553.997765,1889.87479,2797.010404,1617.374742
2399,필동,2012-08-14,중구,501,0,9.5,13.5,29.45689964,199.2310028,3035.457492,1821.954606,2270.480931,1624
2400,필동,2012-08-15,중구,501,0,41.5,161.5,12.22249985,159.0749969,2933.270895,1859.856665,2392.487182,1641
2401,필동,2012-08-16,중구,501,0,0,0,8.901120186,139.9019928,2889.70532,1868.999105,2473.806927,1639
2402,필동,2012-08-20,중구,501,0,12,84,4.470930099,142.5099945,2937.780411,1817.444957,2486.172595,1588
2403,필동,2012-08-21,중구,501,0,37,172.5,13.78269958,155.8529968,3141.788471,1680.579726,2358.296872,1479
2404,필동,2012-08-22,중구,501,0,8.5,25,16.33569908,117.0189972,2908.527899,1817.481865,2571.087407,1577
2405,필동,2012-08-23,중구,501,0,0,0,11.19219971,115.6999969,2390.266683,2261.960681,2188.354497,1992
2424,한강로동,2012-07-05,용산구,579,0,8.48695,33.53625,1.319540024,17.18869972,366.6560307,283.60014,484.1397114,889
2425,한강로동,2012-07-06,용산구,579,0,34.79175,115.1146,2.031909943,15.3767004,583.0006618,343.488214,174.9751216,765
2426,한강로동,2012-07-13,용산구,579,1,35.9827,46.19055,3.106630087,20.35890007,1430.043944,624.2361376,476.9416055,268.2626612
2427,한강로동,2012-08-14,용산구,579,0,4.7665,7.8954,1.756590009,18.76350021,634.4867567,350.0553627,114.7264961,746
2428,한강로동,2012-08-15,용산구,579,0,40.96995,135.52875,2.869780064,19.12210083,648.1683404,337.0759679,119.8151422,731
2429,한강로동,2012-08-16,용산구,579,0,0,0,3.043220043,28.70940018,1013.28414,1076.096682,747.1915545,1191
2430,한강로동,2012-08-20,용산구,579,0,10.8711,55.18405,1.253190041,17.65480042,416.6568961,265.0907376,212.8657079,863
2431,한강로동,2012-08-21,용산구,579,0,33.60465,169.06225,0.0068195,15.82699966,403.6075166,544.6290854,116.5789112,1029
2432,한강로동,2012-08-22,용산구,579,0,14.12195,34.8341,0.405878007,19.33709908,1161.012335,1010.518875,742.7531143,1069
2433,한강로동,2012-08-23,용산구,579,0,0,0,0.100433998,17.51950073,414.3039178,588.1843727,173.0726112,1043
2452,한남동,2012-07-05,용산구,579,0,7.0116,46.3383,9.570980072,21.46839905,96.85996527,3315.332168,242.4437039,1626
2453,한남동,2012-07-06,용산구,579,0,21.82075,81.96725,4.692719936,18.35560036,46.58521412,3552.389219,132.7405443,1434
